QMW86198.1	iCN900.CD630_11790	44.8	324	175	3	6	327	5	326	1.02e-94	284
QMW86198.1	iAF987.Gmet_1599	43.8	324	179	2	6	327	4	326	7.74e-94	281
QMW86198.1	iYO844.BSU11330	40.1	327	178	3	4	328	1	311	9.10e-92	276
QMW86199.1	iPC815.YPO0132	24.1	170	122	4	3	168	2	168	3.10e-09	57.4
QMW86199.1	iYL1228.KPN_03779	28.6	126	84	3	7	128	6	129	4.14e-09	57.0
QMW86199.1	iML1515.b3409	26.0	127	88	3	7	129	6	130	3.13e-08	54.3
QMW86199.1	iSbBS512_1146.SbBS512_E3790	26.0	127	88	3	7	129	6	130	4.17e-08	53.9
QMW86199.1	iSDY_1059.SDY_3667	26.0	127	88	3	7	129	6	130	4.17e-08	53.9
QMW86199.1	iSF_1195.SF3428	26.0	127	88	3	7	129	6	130	4.17e-08	53.9
QMW86199.1	STM_v1_0.STM3506	26.2	126	87	3	7	128	6	129	9.89e-08	52.8
QMW86200.1	iAF987.Gmet_2444	36.4	121	73	3	5	125	24	140	6.68e-10	60.8
QMW86200.1	iCN900.CD630_32740	36.4	118	68	4	5	122	4	114	4.69e-09	58.2
QMW86200.1	iHN637.CLJU_RS10635	32.1	168	103	7	4	167	3	163	2.39e-08	55.8
QMW86200.1	iAF692.Mbar_A1452	29.3	167	109	6	5	167	8	169	3.36e-08	55.5
QMW86201.1	iAF987.Gmet_1282	54.8	239	108	0	6	244	8	246	3.22e-86	256
QMW86201.1	iJN1463.PP_0953	54.0	239	107	2	8	244	4	241	1.27e-84	252
QMW86201.1	iML1515.b3201	50.8	238	116	1	8	244	4	241	3.90e-81	243
QMW86201.1	iSbBS512_1146.SbBS512_E3569	50.8	238	116	1	8	244	4	241	3.90e-81	243
QMW86201.1	iSDY_1059.SDY_3382	50.8	238	116	1	8	244	4	241	3.90e-81	243
QMW86201.1	iSF_1195.SF3241	50.8	238	116	1	8	244	4	241	3.90e-81	243
QMW86201.1	iSSON_1240.SSON_3349	50.8	238	116	1	8	244	4	241	3.90e-81	243
QMW86202.1	iJN1463.PP_0959	26.6	229	148	3	29	247	46	264	5.29e-20	85.9
QMW86203.1	iYS854.USA300HOU_RS09925	37.4	238	146	3	1	237	3	238	1.43e-46	155
QMW86203.1	iCN900.CD630_14890	38.0	237	146	1	1	237	1	236	1.73e-44	152
QMW86203.1	iYS854.USA300HOU_RS13040	37.0	238	148	2	1	237	1	237	6.48e-45	150
QMW86203.1	iCN900.CD630_07520	36.0	242	144	4	1	237	1	236	3.33e-44	149
QMW86203.1	iJN1463.PP_0958	36.0	239	147	2	2	237	9	244	1.02e-43	148
QMW86203.1	iCN900.CD630_21720	33.3	240	156	3	1	237	1	239	1.61e-40	139
QMW86208.1	iYS854.USA300HOU_RS07595	33.3	439	242	10	7	403	2	431	2.05e-64	221
QMW86209.1	iLJ478.TM1347	59.9	479	188	2	11	488	3	478	2.68e-203	572
QMW86209.1	iNF517.LLMG_RS01210	58.5	492	200	3	1	489	1	491	3.28e-197	557
QMW86209.1	iYO844.BSU00090	58.6	486	194	4	7	489	5	486	7.95e-192	543
QMW86209.1	iJN1463.PP_1031	58.1	485	199	3	7	488	3	486	4.72e-191	541
QMW86209.1	iAF987.Gmet_2293	58.3	484	200	2	6	488	3	485	1.66e-189	537
QMW86209.1	iYS854.USA300HOU_RS02065	58.8	486	194	5	7	489	5	487	1.50e-189	537
QMW86209.1	iHN637.CLJU_RS18305	56.8	484	203	4	7	489	3	481	4.28e-188	533
QMW86209.1	iCN718.ABAYE_RS01355	56.6	484	205	4	8	488	4	485	5.30e-185	526
QMW86209.1	STM_v1_0.STM2511	54.0	483	220	2	7	488	3	484	9.29e-181	515
QMW86227.1	iNF517.LLMG_RS00430	61.2	343	124	3	7	348	6	340	2.60e-146	417
QMW86227.1	iCN718.ABAYE_RS04470	55.4	343	139	3	6	348	9	337	5.55e-130	375
QMW86230.1	iMM904.YJL130C	54.7	1062	457	9	4	1055	437	1484	0.0	1130
QMW86230.1	iMM1415.69719	55.5	1064	449	8	6	1059	473	1522	0.0	1122
QMW86230.1	iCHOv1.100689232	55.4	1064	451	8	6	1059	394	1443	0.0	1119
QMW86230.1	iMM1415.227231	52.4	1069	479	13	4	1055	421	1476	0.0	1069
QMW86230.1	iAT_PLT_636.1373	52.3	1069	480	13	4	1055	427	1482	0.0	1067
QMW86230.1	iCHOv1.100760467	52.4	1069	479	13	4	1055	421	1476	0.0	1066
QMW86230.1	iLB1027_lipid.PHATRDRAFT_24195	52.7	1064	477	13	6	1055	375	1426	0.0	1052
QMW86232.1	iMM1415.15211	27.4	281	146	12	109	353	114	372	6.03e-16	80.9
QMW86232.1	iCHOv1.100750552	23.6	416	235	20	109	481	114	489	2.31e-14	75.9
QMW86234.1	iYO844.BSU40850	39.4	180	109	0	2	181	4	183	1.44e-41	137
QMW86235.1	iIS312.TCDM_07701	54.9	446	195	6	6	447	13	456	5.38e-172	490
QMW86235.1	iJN1463.PP_4016	52.2	448	212	2	1	447	1	447	5.07e-161	462
QMW86235.1	iSDY_1059.SDY_2021	50.9	448	217	3	1	447	1	446	6.65e-154	444
QMW86235.1	iPC815.YPO1636	50.4	448	219	3	1	447	1	446	6.65e-154	444
QMW86235.1	iSbBS512_1146.SbBS512_E1309	51.1	448	216	3	1	447	1	446	9.43e-154	443
QMW86235.1	iSSON_1240.SSON_1149	51.1	448	216	3	1	447	1	446	9.43e-154	443
QMW86235.1	iYL1228.KPN_01139	50.9	448	217	3	1	447	1	446	3.80e-153	442
QMW86235.1	iML1515.b1131	50.9	448	217	3	1	447	1	446	5.39e-153	441
QMW86235.1	STM_v1_0.STM1232	50.9	448	217	3	1	447	1	446	7.63e-153	441
QMW86235.1	iSF_1195.SF1150	51.1	448	216	3	1	447	1	446	7.63e-153	441
QMW86236.1	iYS854.USA300HOU_RS07985	40.8	233	134	2	262	491	7	238	4.34e-49	168
QMW86236.1	iCN900.CD630_20500	38.1	236	140	4	261	491	1	235	7.54e-47	162
QMW86236.1	iNF517.LLMG_RS06045	39.5	233	137	2	261	490	1	232	2.12e-46	161
QMW86237.1	iCN900.CD630_22450	57.0	456	189	3	14	467	15	465	1.32e-190	538
QMW86237.1	iSynCJ816.SGL_RS16775	55.5	467	200	5	4	467	1	462	1.48e-186	528
QMW86237.1	iSDY_1059.SDY_2327	57.0	465	190	6	9	467	6	466	3.44e-186	527
QMW86237.1	iSbBS512_1146.SbBS512_E2388	57.0	465	190	6	9	467	6	466	4.87e-186	526
QMW86237.1	iSF_1195.SF0927	57.0	465	190	6	9	467	6	466	4.87e-186	526
QMW86237.1	iSSON_1240.SSON_0933	57.0	465	190	6	9	467	6	466	4.87e-186	526
QMW86237.1	STM_v1_0.STM1000	57.4	465	188	6	9	467	6	466	5.62e-185	524
QMW86237.1	iYL1228.KPN_00961	57.0	465	190	6	9	467	6	466	1.60e-184	523
QMW86237.1	iPC815.YPO1412	56.8	465	191	6	9	467	6	466	4.57e-184	521
QMW86237.1	iAF987.Gmet_2412	55.7	465	198	4	5	467	3	461	6.35e-178	506
QMW86247.1	iCHOv1.100766004	37.6	202	125	1	3	204	17	217	5.72e-47	153
QMW86248.1	iYO844.BSU00910	58.7	155	64	0	4	158	3	157	8.30e-59	179
QMW86248.1	iAF987.Gmet_0059	55.1	156	70	0	3	158	1	156	1.32e-57	176
QMW86248.1	iJN1463.PP_1618	50.6	154	76	0	3	156	1	154	4.37e-56	172
QMW86248.1	iCN718.ABAYE_RS08190	54.2	155	71	0	2	156	4	158	1.37e-55	171
QMW86248.1	iCN900.CD630_00480	50.6	154	76	0	3	156	1	154	1.64e-54	169
QMW86252.1	iYO844.BSU29450	28.1	114	77	4	6	115	5	117	6.03e-04	41.2
QMW86252.1	iCHOv1.100762274	26.3	137	84	6	8	142	7	128	3.97e-04	40.8
QMW86256.1	iNF517.LLMG_RS05980	51.2	338	161	3	4	339	5	340	1.43e-116	340
QMW86256.1	iIT341.HP1468	49.0	341	166	5	1	338	4	339	4.93e-107	316
QMW86256.1	iJN1463.PP_3511	48.1	339	170	5	2	338	4	338	2.52e-104	309
QMW86267.1	iAF987.Gmet_1548	29.7	74	52	0	211	284	235	308	5.51e-04	41.2
QMW86273.1	iSynCJ816.SGL_RS14885	47.8	299	152	4	3	300	15	310	7.07e-91	273
QMW86273.1	iAF692.Mbar_A1748	43.0	309	172	4	1	308	1	306	9.42e-90	270
QMW86273.1	iYO844.BSU29120	45.5	301	158	5	3	300	7	304	1.44e-87	264
QMW86279.1	iAF987.Gmet_0941	38.2	225	137	2	75	297	57	281	1.83e-48	162
QMW86279.1	iJN1463.PP_2012	38.1	226	137	3	76	298	83	308	2.52e-46	158
QMW86279.1	STM_v1_0.STM2683	33.7	267	169	5	33	296	26	287	9.16e-44	150
QMW86279.1	iML1515.b2615	34.8	224	144	2	75	296	64	287	1.96e-42	147
QMW86279.1	iSbBS512_1146.SbBS512_E3004	34.8	224	144	2	75	296	64	287	1.96e-42	147
QMW86279.1	iSF_1195.SF2674	34.8	224	144	2	75	296	64	287	1.96e-42	147
QMW86279.1	iSSON_1240.SSON_2771	34.8	224	144	2	75	296	64	287	1.96e-42	147
QMW86280.1	iAF987.Gmet_1885	36.6	238	149	2	1	237	1	237	2.01e-49	161
QMW86280.1	iSynCJ816.SGL_RS02965	37.6	234	144	2	1	233	1	233	8.49e-46	152
QMW86280.1	STM_v1_0.STM2578	37.6	234	144	2	4	236	6	238	1.42e-44	149
QMW86280.1	iSbBS512_1146.SbBS512_E2929	38.5	234	142	2	4	236	6	238	2.82e-44	148
QMW86280.1	iCN718.ABAYE_RS05235	35.3	235	150	2	4	237	5	238	3.77e-44	148
QMW86280.1	iML1515.b2564	38.5	234	142	2	4	236	6	238	3.98e-44	148
QMW86280.1	iSDY_1059.SDY_2805	38.5	234	142	2	4	236	6	238	3.98e-44	148
QMW86280.1	iSSON_1240.SSON_2688	38.5	234	142	2	4	236	6	238	3.98e-44	148
QMW86280.1	iSF_1195.SF2626	38.5	234	142	2	4	236	6	238	5.62e-44	147
QMW86284.1	iAM_Pf480.PF3D7_0627500	37.2	172	97	3	3	169	6	171	1.41e-24	94.4
QMW86284.1	iAM_Pb448.PBANKA_112620	35.3	167	97	3	9	170	12	172	1.99e-24	94.0
QMW86284.1	iAM_Pv461.PVX_114480	35.8	173	100	3	3	170	6	172	5.53e-24	92.8
QMW86284.1	iPC815.YPO3172	36.4	173	103	4	9	175	10	181	1.96e-22	89.0
QMW86285.1	iYO844.BSU00900	39.0	223	132	3	1	219	1	223	1.29e-40	138
QMW86285.1	iCN900.CD630_00470	36.8	220	135	3	4	219	3	222	2.85e-37	129
QMW86287.1	iYO844.BSU22730	45.0	149	82	0	1	149	1	149	4.24e-41	134
QMW86287.1	iCHOv1.100765914	43.5	147	83	0	3	149	5	151	2.65e-40	132
QMW86287.1	iMM1415.18103	42.6	148	85	0	2	149	4	151	1.52e-39	130
QMW86287.1	iAT_PLT_636.4831	41.9	148	86	0	2	149	4	151	3.04e-39	129
QMW86287.1	iAT_PLT_636.4830	42.9	147	84	0	3	149	30	176	6.29e-39	129
QMW86287.1	iMM1415.18102	41.5	147	86	0	3	149	5	151	3.04e-39	129
QMW86287.1	iCHOv1.100765627	41.2	148	87	0	2	149	4	151	8.66e-39	128
QMW86287.1	iLB1027_lipid.PHATRDRAFT_41676	43.5	147	83	0	3	149	5	151	8.66e-39	128
QMW86287.1	iAM_Pb448.PBANKA_114240	41.9	148	86	0	3	150	2	149	6.42e-38	126
QMW86287.1	iAT_PLT_636.4832	40.8	147	87	0	3	149	22	168	9.23e-37	124
QMW86287.1	iMM1415.79059	41.5	147	86	0	3	149	22	168	1.31e-36	123
QMW86287.1	iSynCJ816.SGL_RS12365	40.8	147	87	0	3	149	2	148	2.96e-36	122
QMW86288.1	iML1515.b1856	34.3	166	98	3	51	206	244	408	3.63e-16	77.8
QMW86288.1	iAF987.Gmet_1350	42.5	87	49	1	109	195	108	193	3.88e-14	70.1
QMW86291.1	iHN637.CLJU_RS19265	47.0	249	129	2	1	248	1	247	4.37e-76	230
QMW86291.1	iAF987.Gmet_1948	45.4	249	134	2	1	248	1	248	7.64e-70	214
QMW86291.1	iYS854.USA300HOU_RS04195	44.1	254	132	4	1	248	1	250	9.29e-69	212
QMW86291.1	iLJ478.TM0689	45.9	244	124	3	2	241	402	641	1.43e-64	212
QMW86291.1	iCN900.CD630_31720	41.8	249	141	3	1	248	1	246	3.10e-68	210
QMW86293.1	iSynCJ816.SGL_RS14545	57.7	189	79	1	6	193	41	229	4.11e-71	215
QMW86293.1	iJN1463.PP_2512	58.4	178	73	1	15	191	5	182	2.03e-70	211
QMW86293.1	iMM1415.14528	56.1	189	82	1	5	192	52	240	8.95e-67	204
QMW86293.1	iCHOv1.100750667	56.8	183	78	1	11	192	65	247	2.23e-66	203
QMW86293.1	iJN1463.PP_1823	54.2	179	81	1	15	192	12	190	1.18e-65	199
QMW86293.1	iLB1027_lipid.PHATRDRAFT_21868	54.8	177	79	1	21	196	7	183	5.94e-65	197
QMW86293.1	iMM904.YGR267C	50.5	190	93	1	3	191	49	238	5.05e-64	197
QMW86295.1	iSbBS512_1146.SbBS512_E2987	22.6	261	174	9	3	253	102	344	2.71e-08	53.5
QMW86295.1	iSF_1195.SF2660	22.6	261	174	9	3	253	102	344	2.71e-08	53.5
QMW86295.1	iSSON_1240.SSON_2751	22.6	261	174	9	3	253	102	344	2.71e-08	53.5
QMW86295.1	iML1515.b2600	22.6	261	174	9	3	253	102	344	3.64e-08	53.1
QMW86295.1	iSDY_1059.SDY_2766	22.2	261	175	8	3	253	102	344	3.64e-08	53.1
QMW86296.1	iAF987.Gmet_0024	35.0	240	149	3	12	251	92	324	5.46e-38	138
QMW86296.1	iLJ478.TM0343	36.9	225	135	3	18	242	97	314	6.89e-37	135
QMW86296.1	iYO844.BSU29750	36.0	236	144	4	19	254	122	350	1.44e-36	135
QMW86296.1	iCN900.CD630_14530	35.8	229	140	3	14	242	25	246	1.64e-37	135
QMW86296.1	iCN900.CD630_18320	31.6	244	160	3	11	254	90	326	4.95e-36	133
QMW86296.1	iHN637.CLJU_RS14395	32.3	235	152	3	18	252	98	325	1.54e-35	132
QMW86296.1	iAF987.Gmet_0346	33.2	250	160	4	11	260	92	334	1.94e-35	131
QMW86296.1	iYS854.USA300HOU_RS09225	33.5	227	144	3	19	245	122	341	1.16e-34	130
QMW86297.1	iSynCJ816.SGL_RS13490	37.6	383	236	2	10	390	6	387	6.47e-92	281
QMW86298.1	iHN637.CLJU_RS14370	35.1	276	166	4	3	275	108	373	2.69e-48	164
QMW86298.1	iCN900.CD630_18360	32.6	273	175	3	4	275	129	393	2.73e-44	154
QMW86300.1	iYS854.USA300HOU_RS07595	37.9	338	200	8	6	338	4	336	5.46e-65	220
QMW86306.1	iAF692.Mbar_A1823	29.9	532	344	7	66	593	76	582	1.37e-65	224
QMW86306.1	iAF987.Gmet_3470	28.5	533	345	12	70	593	102	607	3.60e-59	207
QMW86306.1	iAF692.Mbar_A2221	27.9	530	355	6	67	593	78	583	6.32e-59	206
QMW86307.1	iCN900.CD630_25840	35.7	314	192	3	6	318	1	305	5.89e-72	224
QMW86307.1	iAF987.Gmet_3339	38.2	317	184	4	6	321	4	309	4.46e-69	217
QMW86307.1	iYO844.BSU15730	39.5	314	179	4	7	318	3	307	7.52e-69	217
QMW86307.1	iSF_1195.SF3319	39.7	312	178	4	4	314	3	305	7.09e-69	217
QMW86307.1	iSSON_1240.SSON_3428	40.1	312	177	4	4	314	3	305	7.09e-69	217
QMW86307.1	iSDY_1059.SDY_3464	40.1	312	177	4	4	314	3	305	1.00e-68	216
QMW86307.1	iSbBS512_1146.SbBS512_E3672	39.4	312	179	3	4	314	3	305	1.12e-67	214
QMW86307.1	iYS854.USA300HOU_RS06110	38.6	308	177	5	7	312	3	300	1.58e-66	211
QMW86307.1	iYL1228.KPN_03688	39.4	312	179	4	4	314	3	305	9.98e-66	209
QMW86307.1	STM_v1_0.STM3407	38.8	312	181	4	4	314	3	305	3.96e-65	207
QMW86309.1	iHN637.CLJU_RS06465	31.6	320	202	10	20	336	12	317	5.26e-38	137
QMW86311.1	iAF692.Mbar_A2225	35.2	457	268	10	8	457	7	442	5.90e-74	239
QMW86311.1	iAF692.Mbar_A0721	36.2	420	257	7	41	457	31	442	3.88e-73	237
QMW86326.1	iJN1463.PP_2409	23.8	260	182	5	53	306	74	323	7.73e-12	65.1
QMW86327.1	iJN1463.PP_0043	42.9	1045	573	11	1	1030	1	1036	3.12e-253	755
QMW86327.1	iJN1463.PP_2410	42.0	1046	583	10	1	1031	1	1037	2.83e-245	734
QMW86327.1	iAF987.Gmet_3509	39.2	1038	607	11	1	1030	1	1022	4.44e-235	707
QMW86329.1	iMM904.YBR244W	50.7	148	73	0	23	170	4	151	1.85e-49	157
QMW86329.1	iMM904.YIR037W	51.3	152	72	1	24	173	4	155	3.10e-48	154
QMW86329.1	iYS854.USA300HOU_RS06570	50.0	148	73	1	22	169	2	148	5.35e-48	153
QMW86329.1	iCN718.ABAYE_RS18440	47.7	176	75	3	22	180	3	178	2.16e-47	152
QMW86329.1	iYO844.BSU21900	45.9	159	84	1	23	179	2	160	2.30e-47	151
QMW86329.1	iNF517.LLMG_RS05525	47.1	153	78	2	23	173	2	153	1.70e-46	149
QMW86329.1	iJN1463.PP_0777	43.9	157	86	1	23	179	3	157	4.28e-45	145
QMW86330.1	iEK1008.Rv1745c	26.5	155	107	2	8	155	12	166	1.58e-13	65.5
QMW86330.1	iJN1463.PP_0565	30.8	146	98	3	7	150	16	160	2.77e-13	64.3
QMW86331.1	iJN1463.PP_0832	35.9	404	184	9	8	404	1	336	9.08e-64	207
QMW86331.1	iYS854.USA300HOU_RS08725	32.3	409	198	10	8	405	1	341	3.10e-58	193
QMW86332.1	iCN900.CD630_18330	34.3	338	211	6	6	337	16	348	3.47e-51	173
QMW86332.1	iYO844.BSU22700	35.1	342	210	7	9	348	26	357	7.22e-48	165
QMW86332.1	iNF517.LLMG_RS09700	33.5	331	202	8	27	349	36	356	6.27e-48	165
QMW86332.1	iSynCJ816.SGL_RS09600	36.7	289	174	5	58	340	71	356	7.92e-46	159
QMW86332.1	iYS854.USA300HOU_RS07495	32.7	318	204	4	26	340	32	342	9.45e-46	159
QMW86335.1	iCN900.CD630_01920	40.5	481	260	7	22	479	19	496	1.32e-129	384
QMW86340.1	STM_v1_0.STM0585	22.2	625	355	25	205	817	38	543	1.01e-04	46.2
QMW86351.1	iAF987.Gmet_0201	42.9	891	473	17	2	871	1	876	1.71e-220	645
QMW86351.1	iSSON_1240.SSON_2841	43.7	883	453	20	6	866	7	867	5.44e-216	634
QMW86351.1	iSbBS512_1146.SbBS512_E3180	43.7	883	453	20	6	866	7	867	7.68e-216	633
QMW86351.1	iSDY_1059.SDY_2893	43.6	883	454	19	6	866	7	867	7.68e-216	633
QMW86351.1	iSF_1195.SF2720	43.6	883	454	20	6	866	7	867	1.08e-215	633
QMW86351.1	iJN1463.PP_4474	44.4	895	443	22	2	870	1	866	1.44e-215	632
QMW86351.1	STM_v1_0.STM2827	43.4	884	454	21	6	866	7	867	3.06e-215	632
QMW86351.1	iYL1228.KPN_03029	43.1	885	456	20	6	866	7	867	1.67e-214	630
QMW86351.1	iCN718.ABAYE_RS13005	44.5	887	426	27	2	852	1	857	4.09e-210	619
QMW86351.1	iPC815.YPO3305	41.6	890	462	20	6	866	7	867	3.31e-208	613
QMW86352.1	iML1515.b1856	42.4	118	68	0	178	295	291	408	1.77e-21	94.0
QMW86352.1	iAF987.Gmet_3012	41.9	124	68	2	166	285	11	134	1.60e-22	92.8
QMW86354.1	iCN900.CD630_27440	36.1	751	443	14	14	745	1	733	8.80e-152	459
QMW86354.1	iAF987.Gmet_2325	36.0	734	410	14	35	746	20	715	8.31e-147	446
QMW86354.1	iYO844.BSU27600	35.5	764	422	18	12	745	10	732	1.98e-146	445
QMW86354.1	iHN637.CLJU_RS16615	37.0	729	418	12	36	746	19	724	1.31e-144	440
QMW86354.1	iYS854.USA300HOU_RS08695	36.3	728	420	14	36	745	26	727	5.99e-140	428
QMW86354.1	iPC815.YPO0038	36.0	730	420	14	22	744	10	699	2.37e-138	423
QMW86354.1	STM_v1_0.STM3742	35.6	736	426	16	17	744	5	700	4.83e-138	422
QMW86354.1	iYL1228.KPN_03998	35.1	746	419	14	17	744	5	703	1.47e-137	421
QMW86354.1	iML1515.b3650	35.3	736	427	15	17	744	5	699	2.60e-137	421
QMW86354.1	iSbBS512_1146.SbBS512_E4101	35.3	736	427	15	17	744	5	699	2.60e-137	421
QMW86354.1	iSDY_1059.SDY_4082	35.6	738	422	16	17	744	5	699	2.60e-137	421
QMW86354.1	iSF_1195.SF3690	35.3	736	427	15	17	744	5	699	2.60e-137	421
QMW86354.1	iSSON_1240.SSON_3755	35.3	736	427	15	17	744	5	699	2.60e-137	421
QMW86355.1	iAF987.Gmet_2556	33.9	333	191	6	100	429	101	407	1.99e-43	158
QMW86355.1	iML1515.b0211	30.5	341	206	9	95	429	69	384	8.54e-41	150
QMW86358.1	iCN900.CD630_07240	24.0	250	166	8	1	236	1	240	6.26e-07	48.9
QMW86358.1	iAF987.Gmet_0662	43.2	74	37	3	11	84	9	77	7.24e-07	48.9
QMW86358.1	iHN637.CLJU_RS02400	55.6	36	16	0	11	46	9	44	1.30e-05	45.1
QMW86358.1	iAF692.Mbar_A0171	52.8	36	17	0	11	46	9	44	1.75e-05	44.7
QMW86359.1	iAF987.Gmet_1419	38.2	246	143	4	8	250	3	242	9.43e-51	166
QMW86360.1	iAF987.Gmet_2350	31.6	380	246	6	5	378	11	382	1.42e-55	186
QMW86362.1	iYS854.USA300HOU_RS06355	38.8	165	90	3	105	268	97	251	5.70e-31	115
QMW86362.1	iYO844.BSU16540	31.9	276	164	7	7	274	6	265	1.06e-28	110
QMW86362.1	STM_v1_0.STM0222	31.5	276	155	7	13	268	11	272	2.91e-27	106
QMW86398.1	iYS854.USA300HOU_RS05000	33.5	325	215	1	117	441	129	452	2.13e-58	198
QMW86399.1	iAM_Pv461.PVX_101390	33.5	224	140	4	36	253	276	496	2.87e-32	123
QMW86399.1	iAM_Pf480.PF3D7_1249900	33.8	225	140	4	36	253	391	613	4.79e-31	120
QMW86399.1	iAM_Pc455.PCYB_147430	32.0	225	143	4	36	253	96	317	7.84e-31	117
QMW86399.1	iAM_Pb448.PBANKA_146280	33.9	224	136	5	36	253	227	444	2.89e-29	114
QMW86401.1	iSDY_1059.SDY_0480	46.2	485	261	0	1	485	1	485	7.13e-155	449
QMW86401.1	iSSON_1240.SSON_0279	46.0	485	262	0	1	485	1	485	1.43e-154	448
QMW86401.1	iSbBS512_1146.SbBS512_E0234	46.0	485	262	0	1	485	1	485	2.03e-154	447
QMW86401.1	iML1515.b0237	46.0	485	262	0	1	485	1	485	4.06e-154	447
QMW86401.1	STM_v1_0.STM0316	46.2	485	261	0	1	485	1	485	8.15e-154	446
QMW86401.1	iSF_1195.SF0285	45.8	485	263	0	1	485	1	485	8.15e-154	446
QMW86401.1	iPC815.YPO3230	45.8	485	263	0	1	485	1	485	2.39e-153	445
QMW86401.1	iYL1228.KPN_00249	47.0	449	238	0	37	485	1	449	4.90e-141	412
QMW86403.1	iML1515.b2918	45.2	290	159	0	37	326	4	293	1.68e-85	261
QMW86403.1	iCHOv1.100772148	43.4	334	179	1	35	358	83	416	2.12e-82	256
QMW86403.1	iMM1415.109136	44.0	334	177	1	35	358	78	411	8.15e-81	252
QMW86404.1	iLJ478.TM1193	34.7	1091	595	27	39	1121	7	988	2.26e-195	602
QMW86406.1	iAF692.Mbar_A0995	21.3	263	129	10	11	262	5	200	5.11e-05	43.5
QMW86406.1	iLJ478.TM0115	21.6	292	155	12	4	285	8	235	1.46e-04	42.7
QMW86408.1	iML1515.b0577	43.8	409	223	3	33	437	4	409	1.06e-106	322
QMW86412.1	iSynCJ816.SGL_RS02610	35.2	409	253	5	69	467	71	477	3.15e-74	242
QMW86412.1	iAF987.Gmet_3342	34.4	395	245	6	83	469	82	470	2.66e-73	239
QMW86413.1	iAF987.Gmet_3343	37.7	422	254	5	57	474	56	472	6.95e-90	283
QMW86413.1	iSynCJ816.SGL_RS03225	37.1	375	230	4	69	439	71	443	3.03e-79	257
QMW86414.1	iSynCJ816.SGL_RS15190	39.5	697	337	19	2	639	6	676	1.93e-130	399
QMW86414.1	iAF987.Gmet_3344	38.3	694	338	18	2	638	3	663	2.44e-124	382
QMW86414.1	iAF692.Mbar_A3403	37.8	695	338	21	2	640	3	659	6.67e-116	360
QMW86415.1	iSynCJ816.SGL_RS16985	38.6	101	62	0	2	102	3	103	1.40e-21	81.3
QMW86416.1	iIT341.HP1269	29.9	167	102	4	6	164	3	162	4.35e-15	68.9
QMW86416.1	iAF987.Gmet_3346	31.0	171	108	4	5	170	1	166	9.68e-13	62.4
QMW86417.1	iJN1463.PP_4126	35.2	91	55	2	8	98	2	88	2.80e-12	61.2
QMW86418.1	iAF987.Gmet_0161	45.7	313	144	4	43	346	25	320	6.88e-91	275
QMW86418.1	iAF987.Gmet_3348	41.1	326	155	4	49	353	36	345	1.75e-84	259
QMW86418.1	iCN718.ABAYE_RS15225	41.3	298	164	2	49	346	41	327	1.96e-81	251
QMW86418.1	iML1515.b2282	41.3	303	159	3	51	352	36	320	1.05e-80	249
QMW86418.1	iSbBS512_1146.SbBS512_E2658	41.3	303	159	3	51	352	36	320	1.05e-80	249
QMW86418.1	iSDY_1059.SDY_2478	41.3	303	159	3	51	352	36	320	1.05e-80	249
QMW86418.1	iSSON_1240.SSON_2339	41.3	303	159	3	51	352	36	320	1.05e-80	249
QMW86419.1	iAF987.Gmet_0153	37.1	550	306	9	9	530	254	791	3.12e-109	343
QMW86420.1	iCHOv1.100766693	58.2	146	60	1	35	180	66	210	1.64e-62	192
QMW86420.1	iMM1415.75406	60.4	139	54	1	42	180	78	215	2.71e-62	192
QMW86420.1	iLB1027_lipid.PHATRDRAFT_41645	58.6	140	57	1	42	181	20	158	4.06e-61	187
QMW86420.1	iSDY_1059.SDY_2483	55.1	158	67	2	24	181	27	180	7.26e-59	183
QMW86420.1	iML1515.b2287	55.1	158	67	2	24	181	27	180	1.03e-58	183
QMW86420.1	iAF987.Gmet_3354	55.8	154	65	3	34	186	8	159	2.15e-59	183
QMW86420.1	iSbBS512_1146.SbBS512_E2663	55.1	158	67	2	24	181	27	180	1.03e-58	183
QMW86420.1	iSF_1195.SF2363	55.1	158	67	2	24	181	27	180	1.03e-58	183
QMW86420.1	iSSON_1240.SSON_2344	55.1	158	67	2	24	181	27	180	1.03e-58	183
QMW86420.1	STM_v1_0.STM2327	55.1	158	67	2	24	181	27	180	2.06e-58	182
QMW86420.1	iAF987.Gmet_0153	54.5	145	65	1	36	180	9	152	6.91e-53	180
QMW86420.1	iSynCJ816.SGL_RS10730	56.8	146	61	2	36	180	35	179	3.11e-56	177
QMW86420.1	iAF692.Mbar_A3411	51.7	143	68	1	42	184	40	181	8.92e-57	177
QMW86420.1	iJN1463.PP_4120	55.3	150	62	2	36	181	37	185	3.15e-56	177
QMW86420.1	iIT341.HP1261	53.1	147	67	2	35	181	4	148	1.16e-56	176
QMW86420.1	iCN718.ABAYE_RS15250	52.5	162	69	3	24	181	25	182	1.27e-55	175
QMW86420.1	iYL1228.KPN_02677	52.5	162	69	3	24	181	27	184	2.46e-55	174
QMW86421.1	iSynCJ816.SGL_RS10725	47.3	93	49	0	24	116	28	120	1.14e-27	97.8
QMW86428.1	iLJ478.TM1624	26.2	732	417	36	67	746	22	682	2.68e-40	160
QMW86431.1	iEK1008.Rv1288	34.7	144	82	4	32	171	180	315	4.95e-16	77.4
